tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569996412286582000,negative,0.6939,Flight Booking Problems,0.6939,Virgin America,,murphicus,,0,@VirginAmerica hi! i'm so excited about your $99 LGA-&gt;DAL deal- but i've been trying 2 book since last week &amp; the page never loads. thx!,,42058.6285763889,"new york, new york",Eastern Time (US & Canada)
569989034501500000,negative,1,Customer Service Issue,1,Virgin America,,rachie1126,,0,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,,42058.6082175926,"New York, NY",Eastern Time (US & Canada)
569976620158578000,negative,1,Customer Service Issue,1,Virgin America,,onerockgypsy,,0,@VirginAmerica heyyyy guyyyys.. been trying to get through for an hour. can someone call me please? :/,,42058.5739583333,next city,Pacific Time (US & Canada)
569973821396152000,negative,1,Late Flight,0.6789,Virgin America,,noelduan,,0,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?",,42058.5662384259,SF ↔ NY,Eastern Time (US & Canada)
569967019958730000,negative,1,Lost Luggage,1,Virgin America,,gianagon,,0,=@VirginAmerica everything was fine until you lost my bag,"[40.6413712, -73.78311558]",42058.5474652778,New York + Panama,Eastern Time (US & Canada)
569946362126602000,negative,1,Flight Attendant Complaints,0.3516,Virgin America,,seimatrun,,0,@VirginAmerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0VrfhjHt,,42058.490462963,Los Angeles,
569935232033366000,negative,1,Customer Service Issue,1,Virgin America,,meme_meng,,0,=@VirginAmerica What is going on with customer service? is there anyway to speak to a human asap? Thank you.,,42058.4597453704,,
569933816963342000,negative,1,Customer Service Issue,1,Virgin America,,GunsNDip,,0,@VirginAmerica why can't you supp the biz traveler like @SouthwestAir  and have customer service like @JetBlue #neverflyvirginforbusiness,,42058.4558449074,,Pacific Time (US & Canada)
569933405506310000,negative,0.6792,Late Flight,0.3477,Virgin America,,arieldaie,,0,@VirginAmerica you're the best!! Whenever I (begrudgingly) use any other airline I'm delayed and Late Flight :(,,42058.4547106481,Los Angeles,
569933360564342000,negative,1,Can't Tell,1,Virgin America,,GunsNDip,,0,@VirginAmerica I have no interesting flying with you after this. I will Cancelled Flight my next four flights I planned.#neverflyvirginforbusiness,,42058.4545833333,,Pacific Time (US & Canada)
569929243146088000,negative,1,Can't Tell,1,Virgin America,,GunsNDip,,0,@VirginAmerica it was a disappointing experience which will be shared with every business traveler I meet. #neverflyvirgin,,42058.4432175926,,Pacific Time (US & Canada)
569926998824394000,negative,1,Flight Booking Problems,1,Virgin America,,jsatk,,0,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,"[0.0, 0.0]",42058.437025463,"Lower Pacific Heights, SF, CA",Pacific Time (US & Canada)
569919041244147000,negative,1,Can't Tell,0.6513,Virgin America,,MaryAnnTaylorT,,0,=@VirginAmerica why is the site down?  when will it be back up?,,42058.4150694444,"New York, NY",Arizona
569911816937033000,negative,1,Cancelled Flight,1,Virgin America,,AlisonK33774854,,0,@VirginAmerica I like the TV and interesting video . Just disappointed in Cancelled Flightled flight when other flights went out to jfk on Saturday .,,42058.3951388889,,
569911674158731000,negative,1,Late Flight,1,Virgin America,,GunsNDip,,0,"@VirginAmerica just landed in LAX, an hour after I should of been here. Your no Late Flight bag check is not business travel friendly #nomorevirgin",,42058.3947453704,,Pacific Time (US & Canada)
569910981868060000,negative,1,Customer Service Issue,0.6863,Virgin America,,MerchEngines,,0,"@VirginAmerica Is it me, or is your website down?  BTW, your new website isn't a great user experience.  Time for another redesign.",,42058.3928356481,"Los Angeles, CA",Arizona
569909224521641000,negative,1,Customer Service Issue,0.6771,Virgin America,,ColorCartel,,0,@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,,42058.3879861111,"Austin, TX",Mountain Time (US & Canada)
569907336485019000,negative,1,Can't Tell,0.659,Virgin America,,MustBeSpoken,,0,@VirginAmerica - Let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable,,42058.3827777778,,
569896805611089000,negative,1,Flight Booking Problems,0.6714,Virgin America,,mattbunk,,0,@virginamerica What is your phone number. I can't find who to call about a flight reservation.,,42058.3537152778,"Sterling Heights, MI",Eastern Time (US & Canada)
569894449620369000,negative,1,Customer Service Issue,1,Virgin America,,louisjenny,,0,=@VirginAmerica is anyone doing anything there today?  website is useless and no one is answering the phone.,,42058.3472106481,Washington DC,Quito
569892199690678000,negative,1,Late Flight,0.6882,Virgin America,,GunsNDip,,0,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag?  I missed my morning appointments and you lost my business. #sfo2lax,,42058.3410069444,,Pacific Time (US & Canada)
569891436100874000,negative,0.6925,Late Flight,0.3521,Virgin America,,mrmichaellay,,0,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,"[0.0, 0.0]",42058.338900463,Floridian from Cincinnati ,Eastern Time (US & Canada)
569887310713479000,negative,1,Late Flight,0.3486,Virgin America,,GunsNDip,,0,=@VirginAmerica your no Late flight bag check just lost you my business. I missed flight and AM apt. three other people on flight had same exp.,,42058.3275115741,,Pacific Time (US & Canada)
569884551712886000,negative,1,Customer Service Issue,1,Virgin America,,BeLeather,,0,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,"[0.0, 0.0]",42058.3198958333,,Pacific Time (US & Canada)
569884407852437000,negative,1,Flight Booking Problems,0.6366,Virgin America,,BeLeather,,0,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,"[0.0, 0.0]",42058.3195023148,,Pacific Time (US & Canada)
569847920192655000,negative,1,Late Flight,1,Virgin America,,nicholas_v,,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?","[26.074379, -80.1416831]",42058.2188194444,,Eastern Time (US & Canada)
569748316776325000,negative,0.6832,Customer Service Issue,0.3773,Virgin America,,usagibrian,,0,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,,42057.9439583333,San Francisco CA,Pacific Time (US & Canada)
569741221783957000,negative,1,Flight Booking Problems,0.6767,Virgin America,,usagibrian,,0,"=@VirginAmerica and now the flight flight Booking Problems site is totally down. Folks, What is the problem?",,42057.9243865741,San Francisco CA,Pacific Time (US & Canada)
569737603617943000,negative,1,Customer Service Issue,0.6527,Virgin America,,KindofLuke,,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,,42057.9143981481,,
569666477265018000,negative,0.6703,Customer Service Issue,0.6703,Virgin America,,ChrisFordisHere,,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,"[51.04345575, -114.06071363]",42057.718125,NYC,Tehran
569642845516275000,negative,1,Customer Service Issue,0.6448,Virgin America,,melokudo,,0,=@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,,42057.6529166667,,Eastern Time (US & Canada)
569634318349246000,negative,1,Can't Tell,1,Virgin America,,ChrysiChrysic,,0,=@VirginAmerica @FiDiFamilies US too!Terrible airline!Just gave US a hotel hotline number and said Sorry,,42057.6293865741,,
569633279546036000,negative,1,Cancelled Flight,0.6875,Virgin America,,ChrysiChrysic,,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,,42057.6265162037,,
569630092273410000,negative,1,Late Flight,1,Virgin America,,MOCBlogger,,0,@VirginAmerica Another delayed flight? #likingyoulessandless,,42057.6177199074,San Diego,Alaska
569627480425766000,negative,1,Customer Service Issue,1,Virgin America,,tfaz,,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,,42057.6105208333,"Oakland, California",Pacific Time (US & Canada)
569619569372823000,negative,1,Flight Booking Problems,1,Virgin America,,GoShar2012,,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,,42057.5886921296,"Providence, RI",Eastern Time (US & Canada)
569618527948115000,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,,MOCBlogger,,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,,42057.5858101852,San Diego,Alaska
569614365755899000,negative,0.6889,Late Flight,0.6889,Virgin America,,jarrydosborne,,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,,42057.5743287037,New York,Eastern Time (US & Canada)
569609971383586000,negative,1,Cancelled Flight,1,Virgin America,,mlorenzen,,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",,42057.5621990741,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
569608328998887000,negative,0.679,Flight Booking Problems,0.3684,Virgin America,,Tyler_Starrine,,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,,42057.5576736111,Los Angeles,Pacific Time (US & Canada)
569596097540132000,negative,1,Damaged Luggage,0.6501,Virgin America,,khartline,,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,,42057.523912037,Las Vegas,Pacific Time (US & Canada)
569594386066984000,negative,1,Damaged Luggage,1,Virgin America,,khartline,,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,,42057.5191898148,Las Vegas,Pacific Time (US & Canada)
569572942381649000,negative,1,Customer Service Issue,0.6983,Virgin America,,paulnakada,,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,,42057.4600231481,San Francisco,Pacific Time (US & Canada)
569572740723712000,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,,42057.4594675926,CA,
569566981835218000,negative,1,Flight Booking Problems,0.6556,Virgin America,,intlwriter,,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",,42057.4435763889,=@ the moment in new Delhi,Pacific Time (US & Canada)
569564853460807000,negative,1,Late Flight,0.3571,Virgin America,,finslippy,,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",,42057.4376967593,Brooklyn,Eastern Time (US & Canada)
569564610837086000,negative,1,Cancelled Flight,1,Virgin America,,finslippy,,0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",,42057.437025463,Brooklyn,Eastern Time (US & Canada)
569562202405019000,negative,1,Bad Flight,1,Virgin America,,Gr8Fratsby,,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,,42057.4303819444,"Washington, DC",Eastern Time (US & Canada)
569541127340040000,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,,0,=@VirginAmerica is the website down?,,42057.3722222222,Los Angeles,
569540405676654000,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,,42057.3702314815,,
569494748341407000,negative,1,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,,42057.2442476852,"Washington, DC",Eastern Time (US & Canada)
569477692166316000,negative,1,Customer Service Issue,1,Virgin America,,CSHangover,,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,,42057.1971759259,Tokyo,Irkutsk
569461469042966000,negative,1,longlines,0.6818,Virgin America,,girlphotophilly,,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,,42057.1524074074,"Philadelphia, Pa",Eastern Time (US & Canada)
569369239183872000,negative,1,Can't Tell,0.662999999999999,Virgin America,,Boards707,,0,"=@VirginAmerica Congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united FL1184 SFO/EWR was the clincher...",,42056.8979050926,"Belmar, NJ",Eastern Time (US & Canada)
569368160291463000,negative,1,Customer Service Issue,0.6777,Virgin America,,MikeWiener,,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,,42056.8949305556,,Eastern Time (US & Canada)
569351220097216000,negative,1,Customer Service Issue,1,Virgin America,,ChrysiChrysic,,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,,42056.8481828704,,
569348775631675000,negative,1,Cancelled Flight,0.3709,Virgin America,,ChrysiChrysic,,0,=@VirginAmerica Shame on VA for making people spend money in stranded cities when other airlines are landing at JFK!Who will reimburse me?,,42056.8414351852,,
569323082701275000,negative,1,Customer Service Issue,0.7148,Virgin America,,joyabsalon,,0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,,42056.7705439815,Northern Virginia,Eastern Time (US & Canada)
569318651502989000,negative,0.6791,Cancelled Flight,0.6791,Virgin America,,meladorri,,0,@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,,42056.7583101852,"Boston, MA",Central Time (US & Canada)
569311060903268000,negative,1,Can't Tell,0.648,Virgin America,,MarwaYousofzoy,,0,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",,42056.7373611111,,
569310635986546000,negative,1,Flight Attendant Complaints,0.6729,Virgin America,,TTINAC11,,0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,,42056.7361921296,"Las Vegas, NV",Mountain Time (US & Canada)
569304030847090000,negative,1,Flight Booking Problems,0.6705,Virgin America,,alexrkonrad,,0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,,42056.717962963,"New York, NY",Eastern Time (US & Canada)
569303931916038000,negative,1,Can't Tell,1,Virgin America,,MarwaYousofzoy,,0,@VirginAmerica you suck!,,42056.7176967593,,
569290361870426000,negative,1,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,,0,@VirginAmerica Just DM'd. Same issue persisting.,,42056.6802430556,"Washington, DC",Atlantic Time (Canada)
569282249717194000,negative,1,Cancelled Flight,1,Virgin America,,FiDiFamilies,,0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,,42056.6578587963,New York City ,Eastern Time (US & Canada)
569277854950817000,negative,1,Flight Booking Problems,1,Virgin America,,lexiesalas,,0,@VirginAmerica trying to book a flight &amp; your site is down 😁,,42056.6457291667,BAYAREA✈️NYC,Pacific Time (US & Canada)
569277352129138000,negative,0.7158,Cancelled Flight,0.7158,Virgin America,,Artenis15,,0,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,,42056.6443518518,MA // Ashton in Wonderland,Eastern Time (US & Canada)
569263837448269000,negative,1,Cancelled Flight,1,Virgin America,,NancyJFriedman,,0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,,42056.6070486111,New York City,Eastern Time (US & Canada)
569262225900359000,negative,1,Customer Service Issue,0.6733,Virgin America,,MaximWheatley,,0,@VirginAmerica Your website is down and I'm trying to check in!,,42056.6026041667,"Washington, DC",Atlantic Time (Canada)
569247769166266000,negative,0.7053,Bad Flight,0.7053,Virgin America,,wmrrock,,0,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,,42056.5627083333,CT,Eastern Time (US & Canada)
569247394002563000,negative,1,Late Flight,1,Virgin America,,wmrrock,,0,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,,42056.5616782407,CT,Eastern Time (US & Canada)
569244860286263000,negative,0.642,Cancelled Flight,0.642,Virgin America,,BigRichTexasPam,,0,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,"[32.8437698, -96.84928399]",42056.5546875,FREE ADVICE! ,Central Time (US & Canada)
569238877178716000,negative,1,Cancelled Flight,0.6735,Virgin America,,MistakeCakeJake,,0,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,,42056.5381712963,,Central Time (US & Canada)
569237252154372000,negative,1,Customer Service Issue,0.6968,Virgin America,,NoelArtiles,,0,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,"[0.0, 0.0]",42056.5336921296,"Austin, TX",Central Time (US & Canada)
569236251129163000,negative,0.699,Customer Service Issue,0.699,Virgin America,,floatingatoll,,0,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",,42056.5309259259,"Silicon Valley, California",Pacific Time (US & Canada)
569230983075115000,negative,0.664,Cancelled Flight,0.3412,Virgin America,,aaronkurlander,,0,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,,42056.5163888889,"New York, NY",Eastern Time (US & Canada)
569229785500680000,negative,1,Cancelled Flight,0.6452,Virgin America,,aaronkurlander,,0,"=@VirginAmerica why Cancelled flight flight VX413? one sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email Or call me to reschedule?",,42056.5130902778,"New York, NY",Eastern Time (US & Canada)
569226875349835000,negative,1,Customer Service Issue,0.6766,Virgin America,,borknagar,,0,=@VirginAmerica I did it but there was a problem in the link from the email for check-in. Thanks,,42056.5050578704,chile,Santiago
569224234150404000,negative,1,Flight Booking Problems,0.6954,Virgin America,,propsonline,,0,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,,42056.4977662037,"California, USA",Pacific Time (US & Canada)
569223788639821000,negative,1,Cancelled Flight,1,Virgin America,,propsonline,,0,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,,42056.4965393519,"California, USA",Pacific Time (US & Canada)
569221156504530000,negative,1,Can't Tell,0.6526,Virgin America,,shounshounette,,0,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,,42056.4892708333,,
569218762907324000,negative,1,Customer Service Issue,1,Virgin America,,DonnellyPatrick,,0,=@VirginAmerica hold times at call center are a bit much,,42056.4826736111,SF Bay Area,Pacific Time (US & Canada)
569211675108179000,negative,0.6455,Flight Booking Problems,0.3497,Virgin America,,josephschwegler,,0,@VirginAmerica Site down? #help,,42056.4631134259,,Pacific Time (US & Canada)
569204272795004000,negative,0.6701,Customer Service Issue,0.3505,Virgin America,,daniellewolff,,0,"=@VirginAmerica trying to reset my password, email never arrives. Help?",,42056.4426851852,"Los Angeles, CA",Pacific Time (US & Canada)
569200606595952000,negative,0.6489,Late Flight,0.6489,Virgin America,,stephenasilverm,,0,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,,42056.4325694444,,
569198782421663000,negative,0.6786,Cancelled Flight,0.6786,Virgin America,,mrl6626,,0,"=@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",,42056.4275347222,,Arizona
569192778468626000,negative,1,Customer Service Issue,1,Virgin America,,bluesmoon,,0,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",,42056.4109722222,"Cambridge, MA, USA, Earth",Eastern Time (US & Canada)
569182336715243000,negative,0.6473,Lost Luggage,0.3341,Virgin America,,RedSoxGirl1976,,0,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",,42056.3821527778,Somewhere outside of Fenway,Eastern Time (US & Canada)
569179517522046000,negative,0.6636,Customer Service Issue,0.6636,Virgin America,,borknagar,,0,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",,42056.374375,chile,Santiago
569083230361673000,negative,0.6706,Bad Flight,0.3514,Virgin America,,eatgregeat,,0,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews","[26.06726717, -80.14433663]",42056.1086689815,,Eastern Time (US & Canada)
569028851860254000,negative,1,Flight Booking Problems,0.6809,Virgin America,,alanzeino,,0,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,,42055.9586111111,San Francisco,Pacific Time (US & Canada)
569022319437357000,negative,1,Damaged Luggage,1,Virgin America,,khartline,,0,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,,42055.9405902778,Las Vegas,Pacific Time (US & Canada)
568945958970531000,negative,1,Bad Flight,0.6765,Virgin America,,HenryLucero,,0,=@VirginAmerica requested window seat and confirmed window but got stuck in Middle seat. not a good way to treat silver member😒,,42055.7298726852,"Los Angeles, CA",
568942331921092000,negative,0.6965,Bad Flight,0.3634,Virgin America,,stephanieslome,,0,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,,42055.7198726852,San Francisco,Pacific Time (US & Canada)
568940002849255000,negative,1,Customer Service Issue,0.6633,Virgin America,,Alex_Ricardo,,0,=@VirginAmerica there is something wrong with you website in Safari iPhone,,42055.7134375,Montreal,Eastern Time (US & Canada)
568929026644975000,negative,0.6368,Can't Tell,0.6368,Virgin America,,miekd,,0,=@VirginAmerica Already checked in So the page expired :X,,42055.6831481481,San Francisco,Pacific Time (US & Canada)
568928741298012000,negative,1,Customer Service Issue,0.6525,Virgin America,,insideout,,0,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,,42055.6823611111,,Central Time (US & Canada)
568901823215448000,negative,1,Bad Flight,0.6761,Virgin America,,MsReeseGirl,,0,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED",,42055.6080787037,Los Angeles,Pacific Time (US & Canada)
568882014415249000,negative,1,Lost Luggage,1,Virgin America,,snellbell,,0,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,,42055.5534259259,,Quito
568868127364096000,negative,0.6569,Customer Service Issue,0.6569,Virgin America,,SleeplessByte,,0,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,"[0.0, 0.0]",42055.5151041667,Rijswijk ♡ The Netherlands,Amsterdam
568853685855334000,negative,1,Can't Tell,0.6421,Virgin America,,Yorkshire_D,,0,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,,42055.4752546296,,
568850967673896000,negative,1,Flight Attendant Complaints,0.6458,Virgin America,,SaraBabs,,0,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,,42055.4677546296,dc,Eastern Time (US & Canada)
568850943359496000,negative,1,Bad Flight,0.6979,Virgin America,,AdamSinger,,0,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),"[0.0, 0.0]",42055.4676851852,"San Francisco, CA",Central Time (US & Canada)
568840724700995000,negative,1,Flight Booking Problems,0.3895,Virgin America,,notthatnathan,,0,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",,42055.4394791667,"Portland, Maine",Eastern Time (US & Canada)
568830133626253000,negative,1,Customer Service Issue,0.6655,Virgin America,,RobynMatza,,0,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,"[0.0, 0.0]",42055.4102546296,"New York, NY",Eastern Time (US & Canada)
